nom,rfc,dit,noc,cbo,folder_name
5.0000,5.0000,0.0000,0.0000,0.0000,Rumble
3.0000,3.0000,1.0000,2.0000,0.0000,Rumble
5.0000,20.0000,3.0000,0.0000,1.0000,Rumble
8.0000,18.0000,2.0000,2.0000,2.0000,Rumble
9.0000,41.0000,1.0000,0.0000,3.0000,Rumble
8.0000,16.0000,1.0000,0.0000,1.0000,Rumble
0.0000,0.0000,0.0000,0.0000,0.0000,Rumble
15.0000,108.0000,1.0000,0.0000,5.0000,Rumble
8.0000,24.0000,1.0000,2.0000,1.0000,Rumble
3.0000,12.0000,3.0000,0.0000,1.0000,Rumble
10.0000,24.0000,0.0000,0.0000,0.0000,Rumble
1.0000,1.0000,2.0000,0.0000,0.0000,Rumble
1.0000,1.0000,2.0000,0.0000,0.0000,Rumble
2.0000,4.0000,2.0000,0.0000,0.0000,Rumble
2.0000,4.0000,2.0000,0.0000,0.0000,Rumble
1.0000,1.0000,2.0000,0.0000,0.0000,Rumble
1.0000,1.0000,2.0000,0.0000,0.0000,Rumble
2.0000,4.0000,2.0000,0.0000,0.0000,Rumble
2.0000,6.0000,2.0000,0.0000,0.0000,Rumble
1.0000,1.0000,2.0000,0.0000,0.0000,Rumble
2.0000,3.0000,2.0000,0.0000,0.0000,Rumble
1.0000,1.0000,2.0000,0.0000,0.0000,Rumble
1.0000,1.0000,2.0000,0.0000,0.0000,Rumble
1.0000,1.0000,2.0000,0.0000,0.0000,Rumble
1.0000,1.0000,2.0000,0.0000,0.0000,Rumble
1.0000,1.0000,2.0000,0.0000,0.0000,Rumble
1.0000,1.0000,1.0000,7.0000,0.0000,Rumble
1.0000,1.0000,2.0000,0.0000,0.0000,Rumble
1.0000,1.0000,2.0000,0.0000,0.0000,Rumble
1.0000,1.0000,2.0000,0.0000,0.0000,Rumble
2.0000,2.0000,2.0000,0.0000,0.0000,Rumble
3.0000,14.0000,3.0000,0.0000,1.0000,Rumble
8.0000,16.0000,2.0000,2.0000,2.0000,Rumble
8.0000,22.0000,1.0000,1.0000,1.0000,Rumble
3.0000,9.0000,3.0000,0.0000,1.0000,Rumble
10.0000,28.0000,2.0000,0.0000,2.0000,Rumble
7.0000,17.0000,1.0000,0.0000,0.0000,Rumble
5.0000,9.0000,1.0000,0.0000,1.0000,Rumble
5.0000,9.0000,1.0000,0.0000,0.0000,Rumble
11.0000,47.0000,1.0000,0.0000,2.0000,Rumble
0.0000,0.0000,0.0000,0.0000,0.0000,Rumble
8.0000,11.0000,1.0000,0.0000,1.0000,Rumble
0.0000,0.0000,0.0000,0.0000,0.0000,Rumble
7.0000,39.0000,1.0000,0.0000,1.0000,Rumble
10.0000,20.0000,0.0000,0.0000,0.0000,Rumble
9.0000,9.0000,0.0000,2.0000,0.0000,Rumble
15.0000,43.0000,1.0000,4.0000,2.0000,Rumble
0.0000,0.0000,0.0000,0.0000,0.0000,Rumble
3.0000,5.0000,0.0000,4.0000,0.0000,Rumble
3.0000,6.0000,1.0000,0.0000,1.0000,Rumble
1.0000,2.0000,1.0000,0.0000,1.0000,Rumble
4.0000,9.0000,1.0000,0.0000,1.0000,Rumble
3.0000,6.0000,1.0000,0.0000,1.0000,Rumble
2.0000,8.0000,2.0000,0.0000,2.0000,Rumble
2.0000,9.0000,2.0000,0.0000,2.0000,Rumble
2.0000,8.0000,2.0000,0.0000,1.0000,Rumble
2.0000,9.0000,2.0000,0.0000,1.0000,Rumble
2.0000,6.0000,2.0000,0.0000,1.0000,Rumble
2.0000,7.0000,2.0000,0.0000,0.0000,Rumble
2.0000,7.0000,2.0000,0.0000,0.0000,Rumble
2.0000,11.0000,2.0000,0.0000,2.0000,Rumble
2.0000,9.0000,2.0000,0.0000,1.0000,Rumble
0.0000,0.0000,0.0000,0.0000,0.0000,Rumble
0.0000,0.0000,1.0000,0.0000,0.0000,Rumble
6.0000,23.0000,0.0000,0.0000,1.0000,Rumble
3.0000,31.0000,0.0000,0.0000,3.0000,Rumble
12.0000,48.0000,1.0000,0.0000,7.0000,Rumble
4.0000,8.0000,2.0000,0.0000,1.0000,Rumble
15.0000,72.0000,2.0000,0.0000,8.0000,Rumble
14.0000,56.0000,2.0000,0.0000,8.0000,Rumble
14.0000,77.0000,1.0000,0.0000,16.0000,Rumble
0.0000,0.0000,1.0000,0.0000,0.0000,Rumble
0.0000,0.0000,0.0000,0.0000,0.0000,Rumble
8.0000,31.0000,0.0000,0.0000,1.0000,Rumble
4.0000,5.0000,0.0000,7.0000,0.0000,Rumble
6.0000,44.0000,1.0000,0.0000,6.0000,Rumble
7.0000,76.0000,1.0000,0.0000,6.0000,Rumble
2.0000,2.0000,0.0000,0.0000,0.0000,Rumble
4.0000,5.0000,0.0000,3.0000,0.0000,Rumble
4.0000,11.0000,1.0000,0.0000,2.0000,Rumble
4.0000,14.0000,1.0000,0.0000,2.0000,Rumble
3.0000,3.0000,1.0000,0.0000,0.0000,Rumble
6.0000,54.0000,1.0000,0.0000,7.0000,Rumble
4.0000,12.0000,0.0000,0.0000,0.0000,Rumble
6.0000,42.0000,1.0000,0.0000,2.0000,Rumble
28.0000,94.0000,0.0000,0.0000,0.0000,Rumble
5.0000,15.0000,1.0000,0.0000,2.0000,Rumble
4.0000,7.0000,1.0000,0.0000,2.0000,Rumble
3.0000,53.0000,0.0000,0.0000,15.0000,Rumble
6.0000,77.0000,1.0000,0.0000,6.0000,Rumble
2.0000,40.0000,0.0000,0.0000,18.0000,Rumble
0.0000,0.0000,1.0000,0.0000,0.0000,Rumble
1.0000,3.0000,1.0000,2.0000,0.0000,Rumble
1.0000,3.0000,2.0000,0.0000,1.0000,Rumble
1.0000,3.0000,2.0000,0.0000,1.0000,Rumble
4.0000,18.0000,2.0000,0.0000,6.0000,Rumble
12.0000,40.0000,2.0000,0.0000,5.0000,Rumble
4.0000,17.0000,2.0000,0.0000,5.0000,Rumble
4.0000,16.0000,1.0000,0.0000,2.0000,Rumble
9.0000,48.0000,1.0000,0.0000,5.0000,Rumble
0.0000,0.0000,0.0000,0.0000,0.0000,Rumble
9.0000,76.0000,2.0000,0.0000,14.0000,Rumble
3.0000,3.0000,0.0000,2.0000,0.0000,Rumble
4.0000,10.0000,0.0000,0.0000,2.0000,Rumble
7.0000,31.0000,1.0000,0.0000,4.0000,Rumble
0.0000,0.0000,2.0000,0.0000,0.0000,Rumble
0.0000,0.0000,1.0000,4.0000,0.0000,Rumble
0.0000,0.0000,2.0000,0.0000,0.0000,Rumble
0.0000,0.0000,2.0000,0.0000,0.0000,Rumble
0.0000,0.0000,2.0000,0.0000,0.0000,Rumble
9.0000,57.0000,1.0000,0.0000,10.0000,Rumble
17.0000,113.0000,1.0000,0.0000,12.0000,Rumble
5.0000,15.0000,0.0000,0.0000,0.0000,Rumble
4.0000,7.0000,1.0000,0.0000,0.0000,Rumble
4.0000,4.0000,1.0000,0.0000,0.0000,Rumble
2.0000,2.0000,1.0000,0.0000,0.0000,Rumble
2.0000,2.0000,1.0000,0.0000,0.0000,Rumble
4.0000,19.0000,1.0000,0.0000,4.0000,Rumble
6.0000,17.0000,1.0000,0.0000,2.0000,Rumble
6.0000,7.0000,1.0000,0.0000,0.0000,Rumble
4.0000,5.0000,1.0000,0.0000,0.0000,Rumble
4.0000,4.0000,1.0000,0.0000,0.0000,Rumble
11.0000,37.0000,1.0000,0.0000,6.0000,Rumble
4.0000,23.0000,1.0000,0.0000,9.0000,Rumble
7.0000,17.0000,1.0000,0.0000,2.0000,Rumble
5.0000,28.0000,1.0000,0.0000,1.0000,Rumble
2.0000,8.0000,1.0000,0.0000,0.0000,Rumble
2.0000,5.0000,1.0000,0.0000,0.0000,Rumble
6.0000,16.0000,1.0000,0.0000,2.0000,Rumble
5.0000,6.0000,1.0000,0.0000,0.0000,Rumble
4.0000,5.0000,1.0000,0.0000,1.0000,Rumble
4.0000,5.0000,1.0000,0.0000,1.0000,Rumble
4.0000,4.0000,1.0000,0.0000,0.0000,Rumble
4.0000,4.0000,1.0000,0.0000,0.0000,Rumble
4.0000,4.0000,1.0000,0.0000,0.0000,Rumble
10.0000,28.0000,1.0000,0.0000,1.0000,Rumble
2.0000,15.0000,1.0000,0.0000,3.0000,Rumble
9.0000,19.0000,1.0000,0.0000,2.0000,Rumble
4.0000,8.0000,1.0000,0.0000,0.0000,Rumble
2.0000,2.0000,1.0000,0.0000,0.0000,Rumble
5.0000,10.0000,1.0000,0.0000,1.0000,Rumble
2.0000,8.0000,1.0000,0.0000,2.0000,Rumble
5.0000,10.0000,1.0000,0.0000,1.0000,Rumble
2.0000,5.0000,0.0000,0.0000,1.0000,Rumble
8.0000,9.0000,1.0000,0.0000,1.0000,Rumble
4.0000,8.0000,1.0000,0.0000,0.0000,Rumble
6.0000,15.0000,1.0000,0.0000,1.0000,Rumble
2.0000,8.0000,1.0000,0.0000,2.0000,Rumble
2.0000,6.0000,1.0000,0.0000,2.0000,Rumble
5.0000,10.0000,1.0000,0.0000,1.0000,Rumble
4.0000,8.0000,1.0000,0.0000,0.0000,Rumble
4.0000,10.0000,0.0000,0.0000,0.0000,Rumble
5.0000,10.0000,1.0000,0.0000,0.0000,Rumble
7.0000,16.0000,1.0000,0.0000,2.0000,Rumble
1.0000,3.0000,1.0000,0.0000,1.0000,Rumble
12.0000,27.0000,1.0000,0.0000,2.0000,Rumble
2.0000,22.0000,1.0000,0.0000,5.0000,Rumble
2.0000,7.0000,2.0000,0.0000,2.0000,Rumble
3.0000,9.0000,2.0000,0.0000,2.0000,Rumble
2.0000,6.0000,2.0000,0.0000,1.0000,Rumble
2.0000,4.0000,2.0000,0.0000,0.0000,Rumble
2.0000,4.0000,2.0000,0.0000,0.0000,Rumble
2.0000,7.0000,2.0000,0.0000,2.0000,Rumble
0.0000,0.0000,1.0000,17.0000,0.0000,Rumble
2.0000,6.0000,2.0000,0.0000,1.0000,Rumble
2.0000,4.0000,2.0000,0.0000,0.0000,Rumble
2.0000,6.0000,2.0000,0.0000,1.0000,Rumble
2.0000,7.0000,2.0000,0.0000,2.0000,Rumble
2.0000,7.0000,2.0000,0.0000,2.0000,Rumble
2.0000,6.0000,2.0000,0.0000,1.0000,Rumble
2.0000,6.0000,2.0000,0.0000,0.0000,Rumble
1.0000,1.0000,2.0000,0.0000,0.0000,Rumble
1.0000,1.0000,2.0000,0.0000,0.0000,Rumble
1.0000,1.0000,2.0000,0.0000,0.0000,Rumble
1.0000,1.0000,2.0000,0.0000,0.0000,Rumble
10.0000,29.0000,1.0000,0.0000,3.0000,Rumble
3.0000,17.0000,1.0000,0.0000,4.0000,Rumble
1.0000,3.0000,0.0000,0.0000,0.0000,Rumble
6.0000,19.0000,1.0000,0.0000,3.0000,Rumble
1.0000,2.0000,1.0000,0.0000,0.0000,Rumble
2.0000,4.0000,1.0000,0.0000,2.0000,Rumble
9.0000,26.0000,1.0000,0.0000,6.0000,Rumble
6.0000,16.0000,1.0000,0.0000,3.0000,Rumble
6.0000,12.0000,1.0000,0.0000,1.0000,Rumble
15.0000,62.0000,1.0000,0.0000,5.0000,Rumble
14.0000,71.0000,1.0000,0.0000,9.0000,Rumble
3.0000,3.0000,1.0000,0.0000,0.0000,Rumble
5.0000,27.0000,1.0000,0.0000,0.0000,Rumble
1.0000,1.0000,0.0000,0.0000,0.0000,Rumble
10.0000,38.0000,1.0000,0.0000,1.0000,Rumble
6.0000,19.0000,1.0000,0.0000,0.0000,Rumble
3.0000,3.0000,0.0000,0.0000,0.0000,Rumble
0.0000,0.0000,1.0000,0.0000,0.0000,Rumble
3.0000,3.0000,0.0000,0.0000,0.0000,Rumble
3.0000,3.0000,0.0000,0.0000,0.0000,Rumble
5.0000,6.0000,0.0000,0.0000,0.0000,Rumble
13.0000,51.0000,1.0000,0.0000,0.0000,Rumble
5.0000,8.0000,1.0000,0.0000,0.0000,Rumble
11.0000,19.0000,0.0000,0.0000,1.0000,Rumble
8.0000,12.0000,0.0000,0.0000,3.0000,Rumble
4.0000,4.0000,0.0000,0.0000,0.0000,Rumble
0.0000,0.0000,1.0000,0.0000,0.0000,Rumble
4.0000,5.0000,0.0000,0.0000,0.0000,Rumble
20.0000,46.0000,0.0000,0.0000,0.0000,Rumble
7.0000,23.0000,0.0000,0.0000,0.0000,Rumble
7.0000,11.0000,1.0000,0.0000,0.0000,wifireminders
2.0000,2.0000,1.0000,0.0000,0.0000,wifireminders
9.0000,14.0000,1.0000,0.0000,0.0000,wifireminders
2.0000,2.0000,1.0000,0.0000,0.0000,wifireminders
1.0000,1.0000,1.0000,0.0000,0.0000,wifireminders
9.0000,14.0000,1.0000,0.0000,0.0000,wifireminders
1.0000,1.0000,1.0000,0.0000,0.0000,wifireminders
2.0000,2.0000,1.0000,0.0000,0.0000,wifireminders
1.0000,1.0000,1.0000,0.0000,0.0000,swiftp
3.0000,4.0000,1.0000,0.0000,1.0000,swiftp
1.0000,1.0000,0.0000,0.0000,0.0000,swiftp
5.0000,10.0000,1.0000,0.0000,0.0000,swiftp
12.0000,48.0000,1.0000,0.0000,1.0000,swiftp
21.0000,43.0000,0.0000,0.0000,0.0000,swiftp
1.0000,1.0000,1.0000,0.0000,0.0000,swiftp
2.0000,2.0000,0.0000,0.0000,0.0000,swiftp
1.0000,3.0000,1.0000,0.0000,1.0000,swiftp
4.0000,4.0000,1.0000,0.0000,0.0000,swiftp
2.0000,5.0000,1.0000,0.0000,1.0000,swiftp
9.0000,14.0000,0.0000,0.0000,0.0000,swiftp
2.0000,3.0000,1.0000,0.0000,1.0000,swiftp
1.0000,1.0000,1.0000,0.0000,0.0000,swiftp
2.0000,3.0000,1.0000,0.0000,1.0000,swiftp
2.0000,2.0000,1.0000,0.0000,0.0000,swiftp
1.0000,1.0000,0.0000,0.0000,0.0000,swiftp
4.0000,13.0000,1.0000,0.0000,1.0000,swiftp
3.0000,9.0000,1.0000,0.0000,1.0000,swiftp
2.0000,6.0000,1.0000,0.0000,1.0000,swiftp
2.0000,5.0000,1.0000,0.0000,2.0000,swiftp
4.0000,4.0000,1.0000,0.0000,0.0000,swiftp
9.0000,21.0000,1.0000,0.0000,3.0000,swiftp
6.0000,7.0000,1.0000,0.0000,0.0000,swiftp
3.0000,5.0000,1.0000,0.0000,1.0000,swiftp
4.0000,9.0000,0.0000,0.0000,0.0000,swiftp
2.0000,6.0000,3.0000,0.0000,2.0000,swiftp
3.0000,12.0000,2.0000,3.0000,2.0000,swiftp
2.0000,13.0000,2.0000,2.0000,2.0000,swiftp
2.0000,9.0000,2.0000,0.0000,2.0000,swiftp
2.0000,11.0000,2.0000,0.0000,2.0000,swiftp
2.0000,10.0000,2.0000,0.0000,2.0000,swiftp
2.0000,6.0000,2.0000,0.0000,2.0000,swiftp
2.0000,12.0000,2.0000,0.0000,2.0000,swiftp
3.0000,16.0000,3.0000,0.0000,3.0000,swiftp
2.0000,9.0000,2.0000,0.0000,2.0000,swiftp
2.0000,9.0000,2.0000,0.0000,2.0000,swiftp
2.0000,8.0000,2.0000,0.0000,2.0000,swiftp
3.0000,16.0000,3.0000,0.0000,3.0000,swiftp
3.0000,13.0000,2.0000,0.0000,2.0000,swiftp
5.0000,8.0000,0.0000,0.0000,0.0000,swiftp
3.0000,15.0000,3.0000,0.0000,3.0000,swiftp
2.0000,5.0000,2.0000,0.0000,2.0000,swiftp
2.0000,12.0000,2.0000,0.0000,2.0000,swiftp
2.0000,8.0000,2.0000,0.0000,2.0000,swiftp
2.0000,8.0000,2.0000,0.0000,2.0000,swiftp
2.0000,7.0000,2.0000,0.0000,2.0000,swiftp
2.0000,8.0000,2.0000,0.0000,2.0000,swiftp
2.0000,7.0000,2.0000,0.0000,2.0000,swiftp
2.0000,8.0000,2.0000,0.0000,2.0000,swiftp
2.0000,8.0000,2.0000,0.0000,2.0000,swiftp
2.0000,15.0000,2.0000,0.0000,2.0000,swiftp
3.0000,13.0000,2.0000,0.0000,2.0000,swiftp
2.0000,11.0000,2.0000,0.0000,2.0000,swiftp
2.0000,12.0000,2.0000,0.0000,2.0000,swiftp
2.0000,5.0000,2.0000,0.0000,2.0000,swiftp
2.0000,10.0000,2.0000,0.0000,2.0000,swiftp
2.0000,6.0000,3.0000,0.0000,2.0000,swiftp
2.0000,7.0000,2.0000,0.0000,2.0000,swiftp
2.0000,7.0000,2.0000,0.0000,2.0000,swiftp
2.0000,7.0000,2.0000,0.0000,2.0000,swiftp
2.0000,9.0000,2.0000,0.0000,2.0000,swiftp
7.0000,19.0000,1.0000,30.0000,2.0000,swiftp
8.0000,23.0000,0.0000,0.0000,0.0000,swiftp
37.0000,94.0000,1.0000,0.0000,1.0000,swiftp
3.0000,6.0000,1.0000,0.0000,1.0000,swiftp
1.0000,1.0000,1.0000,0.0000,0.0000,WIFI_EAP_SIM_Conf
3.0000,3.0000,1.0000,0.0000,0.0000,WIFI_EAP_SIM_Conf
3.0000,3.0000,0.0000,0.0000,0.0000,PebbleDialer-Android
1.0000,2.0000,1.0000,0.0000,1.0000,PebbleDialer-Android
2.0000,8.0000,1.0000,0.0000,6.0000,PebbleDialer-Android
3.0000,4.0000,1.0000,0.0000,0.0000,PebbleDialer-Android
8.0000,22.0000,1.0000,0.0000,3.0000,PebbleDialer-Android
6.0000,20.0000,1.0000,0.0000,5.0000,PebbleDialer-Android
7.0000,9.0000,0.0000,10.0000,0.0000,PebbleDialer-Android
4.0000,9.0000,1.0000,0.0000,2.0000,PebbleDialer-Android
6.0000,19.0000,1.0000,0.0000,4.0000,PebbleDialer-Android
5.0000,14.0000,1.0000,0.0000,4.0000,PebbleDialer-Android
4.0000,15.0000,1.0000,0.0000,3.0000,PebbleDialer-Android
7.0000,28.0000,1.0000,0.0000,3.0000,PebbleDialer-Android
7.0000,22.0000,1.0000,0.0000,3.0000,PebbleDialer-Android
3.0000,7.0000,1.0000,0.0000,2.0000,PebbleDialer-Android
3.0000,7.0000,1.0000,0.0000,2.0000,PebbleDialer-Android
3.0000,10.0000,0.0000,0.0000,0.0000,PebbleDialer-Android
12.0000,42.0000,1.0000,0.0000,2.0000,PebbleDialer-Android
0.0000,0.0000,0.0000,0.0000,0.0000,PebbleDialer-Android
30.0000,148.0000,1.0000,0.0000,13.0000,PebbleDialer-Android
13.0000,50.0000,1.0000,0.0000,1.0000,PebbleDialer-Android
7.0000,30.0000,1.0000,0.0000,2.0000,PebbleDialer-Android
4.0000,14.0000,0.0000,0.0000,0.0000,PebbleDialer-Android
13.0000,47.0000,1.0000,0.0000,0.0000,PebbleDialer-Android
17.0000,65.0000,1.0000,0.0000,6.0000,PebbleDialer-Android
6.0000,6.0000,1.0000,0.0000,0.0000,PebbleDialer-Android
2.0000,4.0000,0.0000,0.0000,1.0000,PebbleDialer-Android
5.0000,9.0000,1.0000,0.0000,0.0000,PebbleDialer-Android
4.0000,7.0000,1.0000,0.0000,0.0000,PebbleDialer-Android
1.0000,1.0000,1.0000,0.0000,0.0000,PebbleDialer-Android
8.0000,18.0000,1.0000,0.0000,0.0000,PebbleDialer-Android
3.0000,7.0000,0.0000,0.0000,0.0000,PebbleDialer-Android
5.0000,16.0000,0.0000,0.0000,0.0000,PebbleDialer-Android
1.0000,5.0000,1.0000,0.0000,1.0000,PebbleDialer-Android
6.0000,14.0000,1.0000,0.0000,0.0000,PebbleDialer-Android
9.0000,20.0000,1.0000,0.0000,0.0000,PebbleDialer-Android
1.0000,1.0000,0.0000,0.0000,0.0000,PebbleDialer-Android
12.0000,54.0000,1.0000,0.0000,0.0000,PebbleDialer-Android
3.0000,8.0000,1.0000,0.0000,0.0000,PebbleDialer-Android
1.0000,1.0000,2.0000,0.0000,0.0000,PebbleDialer-Android
1.0000,1.0000,2.0000,0.0000,0.0000,PebbleDialer-Android
4.0000,6.0000,1.0000,5.0000,0.0000,PebbleDialer-Android
4.0000,12.0000,2.0000,0.0000,1.0000,PebbleDialer-Android
3.0000,6.0000,2.0000,0.0000,0.0000,PebbleDialer-Android
1.0000,1.0000,2.0000,0.0000,0.0000,PebbleDialer-Android
1.0000,1.0000,0.0000,0.0000,0.0000,PebbleDialer-Android
6.0000,11.0000,1.0000,1.0000,1.0000,Mach3Pendant
9.0000,38.0000,1.0000,0.0000,4.0000,Mach3Pendant
2.0000,9.0000,1.0000,0.0000,1.0000,Mach3Pendant
5.0000,5.0000,0.0000,0.0000,0.0000,Mach3Pendant
9.0000,22.0000,0.0000,0.0000,0.0000,Mach3Pendant
1.0000,1.0000,0.0000,0.0000,0.0000,Mach3Pendant
1.0000,8.0000,1.0000,0.0000,2.0000,Mach3Pendant
1.0000,13.0000,1.0000,0.0000,3.0000,Mach3Pendant
2.0000,17.0000,1.0000,0.0000,3.0000,Mach3Pendant
5.0000,9.0000,1.0000,0.0000,2.0000,Mach3Pendant
5.0000,5.0000,0.0000,0.0000,0.0000,Mach3Pendant
22.0000,65.0000,2.0000,0.0000,7.0000,Mach3Pendant
3.0000,5.0000,1.0000,0.0000,0.0000,Mach3Pendant
10.0000,11.0000,0.0000,2.0000,0.0000,Mach3Pendant
12.0000,32.0000,1.0000,0.0000,3.0000,Mach3Pendant
3.0000,9.0000,1.0000,0.0000,2.0000,Mach3Pendant
6.0000,13.0000,1.0000,1.0000,1.0000,Mach3Pendant
2.0000,3.0000,2.0000,0.0000,1.0000,Mach3Pendant
31.0000,56.0000,1.0000,0.0000,1.0000,Mach3Pendant
42.0000,66.0000,1.0000,0.0000,1.0000,Mach3Pendant
1.0000,2.0000,1.0000,0.0000,0.0000,Mach3Pendant
5.0000,30.0000,1.0000,0.0000,7.0000,Mach3Pendant
4.0000,4.0000,0.0000,0.0000,0.0000,Mach3Pendant
4.0000,11.0000,1.0000,0.0000,4.0000,Mach3Pendant
1.0000,3.0000,1.0000,0.0000,1.0000,Mach3Pendant
6.0000,16.0000,1.0000,0.0000,2.0000,Mach3Pendant
0.0000,0.0000,0.0000,0.0000,0.0000,Mach3Pendant
8.0000,27.0000,0.0000,0.0000,1.0000,Mach3Pendant
1.0000,6.0000,0.0000,0.0000,2.0000,Mach3Pendant
0.0000,0.0000,0.0000,1.0000,0.0000,Mach3Pendant
3.0000,6.0000,0.0000,0.0000,0.0000,Mach3Pendant
11.0000,21.0000,0.0000,0.0000,0.0000,Mach3Pendant
2.0000,4.0000,1.0000,0.0000,0.0000,Mach3Pendant
1.0000,2.0000,0.0000,0.0000,0.0000,Mach3Pendant
1.0000,1.0000,0.0000,0.0000,0.0000,Mach3Pendant
0.0000,0.0000,0.0000,0.0000,0.0000,Mach3Pendant
0.0000,0.0000,0.0000,0.0000,0.0000,Mach3Pendant
1.0000,8.0000,0.0000,0.0000,1.0000,Mach3Pendant
4.0000,8.0000,0.0000,0.0000,0.0000,Mach3Pendant
7.0000,20.0000,1.0000,0.0000,2.0000,Mach3Pendant
6.0000,16.0000,0.0000,0.0000,0.0000,Mach3Pendant
1.0000,1.0000,1.0000,0.0000,0.0000,MensaGuthaben
1.0000,1.0000,0.0000,0.0000,0.0000,MensaGuthaben
19.0000,32.0000,0.0000,0.0000,2.0000,MensaGuthaben
6.0000,13.0000,1.0000,0.0000,0.0000,MensaGuthaben
2.0000,2.0000,1.0000,0.0000,0.0000,MensaGuthaben
7.0000,17.0000,1.0000,2.0000,0.0000,MensaGuthaben
2.0000,7.0000,2.0000,0.0000,2.0000,MensaGuthaben
2.0000,4.0000,2.0000,0.0000,0.0000,MensaGuthaben
2.0000,10.0000,2.0000,0.0000,0.0000,MensaGuthaben
2.0000,4.0000,2.0000,0.0000,0.0000,MensaGuthaben
1.0000,2.0000,2.0000,0.0000,1.0000,MensaGuthaben
2.0000,8.0000,2.0000,0.0000,0.0000,MensaGuthaben
6.0000,17.0000,1.0000,4.0000,0.0000,MensaGuthaben
6.0000,79.0000,1.0000,0.0000,0.0000,MensaGuthaben
12.0000,23.0000,0.0000,0.0000,0.0000,MensaGuthaben
2.0000,4.0000,0.0000,0.0000,0.0000,MensaGuthaben
6.0000,9.0000,1.0000,0.0000,0.0000,MensaGuthaben
0.0000,0.0000,0.0000,0.0000,0.0000,MensaGuthaben
8.0000,35.0000,1.0000,0.0000,3.0000,MensaGuthaben
8.0000,28.0000,1.0000,0.0000,4.0000,MensaGuthaben
10.0000,17.0000,1.0000,0.0000,0.0000,MensaGuthaben
1.0000,1.0000,1.0000,0.0000,0.0000,MensaGuthaben
7.0000,24.0000,1.0000,0.0000,1.0000,MensaGuthaben
0.0000,0.0000,0.0000,0.0000,0.0000,MensaGuthaben
1.0000,1.0000,0.0000,3.0000,0.0000,MensaGuthaben
1.0000,2.0000,1.0000,0.0000,0.0000,MensaGuthaben
1.0000,4.0000,1.0000,0.0000,1.0000,MensaGuthaben
3.0000,11.0000,1.0000,0.0000,2.0000,MensaGuthaben
2.0000,4.0000,1.0000,0.0000,0.0000,MensaGuthaben
1.0000,1.0000,0.0000,0.0000,0.0000,MensaGuthaben
1.0000,1.0000,1.0000,0.0000,0.0000,syncopoli
7.0000,14.0000,1.0000,0.0000,1.0000,syncopoli
1.0000,3.0000,0.0000,0.0000,0.0000,syncopoli
23.0000,56.0000,1.0000,0.0000,5.0000,syncopoli
7.0000,19.0000,1.0000,0.0000,2.0000,syncopoli
3.0000,8.0000,1.0000,0.0000,1.0000,syncopoli
3.0000,5.0000,1.0000,0.0000,1.0000,syncopoli
15.0000,69.0000,1.0000,0.0000,2.0000,syncopoli
0.0000,0.0000,0.0000,0.0000,0.0000,syncopoli
2.0000,2.0000,1.0000,0.0000,0.0000,syncopoli
5.0000,14.0000,1.0000,0.0000,2.0000,syncopoli
6.0000,13.0000,1.0000,0.0000,0.0000,syncopoli
1.0000,8.0000,1.0000,0.0000,2.0000,syncopoli
4.0000,18.0000,1.0000,0.0000,1.0000,syncopoli
0.0000,0.0000,0.0000,0.0000,0.0000,syncopoli
6.0000,21.0000,1.0000,0.0000,0.0000,syncopoli
10.0000,10.0000,0.0000,1.0000,0.0000,syncopoli
3.0000,3.0000,0.0000,0.0000,0.0000,syncopoli
4.0000,15.0000,1.0000,0.0000,0.0000,syncopoli
8.0000,8.0000,1.0000,0.0000,0.0000,syncopoli
2.0000,4.0000,1.0000,0.0000,0.0000,syncopoli
6.0000,6.0000,1.0000,0.0000,0.0000,syncopoli
3.0000,4.0000,1.0000,0.0000,1.0000,syncopoli
2.0000,5.0000,1.0000,0.0000,0.0000,syncopoli
9.0000,22.0000,1.0000,0.0000,0.0000,syncopoli
1.0000,1.0000,0.0000,0.0000,0.0000,syncopoli
1.0000,1.0000,1.0000,0.0000,0.0000,NFCMessageBoard
3.0000,7.0000,1.0000,0.0000,1.0000,NFCMessageBoard
27.0000,84.0000,1.0000,0.0000,2.0000,NFCMessageBoard
0.0000,0.0000,0.0000,0.0000,0.0000,NFCMessageBoard
8.0000,26.0000,1.0000,0.0000,1.0000,NFCMessageBoard
3.0000,12.0000,1.0000,0.0000,1.0000,NFCMessageBoard
8.0000,13.0000,1.0000,0.0000,0.0000,NFCMessageBoard
18.0000,40.0000,1.0000,0.0000,0.0000,NFCMessageBoard
8.0000,10.0000,1.0000,0.0000,1.0000,NFCMessageBoard
0.0000,0.0000,0.0000,0.0000,0.0000,NFCMessageBoard
8.0000,10.0000,1.0000,0.0000,1.0000,NFCMessageBoard
0.0000,0.0000,0.0000,0.0000,0.0000,NFCMessageBoard
0.0000,0.0000,0.0000,0.0000,0.0000,NFCMessageBoard
0.0000,0.0000,0.0000,0.0000,0.0000,NFCMessageBoard
17.0000,51.0000,1.0000,0.0000,2.0000,NFCMessageBoard
3.0000,19.0000,1.0000,0.0000,3.0000,TrebleShot
4.0000,5.0000,0.0000,0.0000,1.0000,TrebleShot
5.0000,9.0000,1.0000,1.0000,1.0000,TrebleShot
18.0000,40.0000,0.0000,0.0000,2.0000,TrebleShot
